GENERAL LOCATION LONG,SITE_NAME,ENTRY COMPLETE (Yes or No),DEPLOYED? ACTIVELY COLLECTING DATA? (yes or no),AGENCY,PERSON ACCOUNTABLE,RIVER_KM(RKM),GATE_TYPE,INSTRUMENT_SERIAL_NO.,SYSTEM_MAKE,SYSTEM_MODEL,FILENAME,FIRMWARE_VERSION ,AUTO(A)_OR_REALTIME(RT) ,MODEM_IP_ADDRESS,HYDROPHONE_LATITUDE,HYDROPHONE_LONGITUDE,SHORE_POINT_LATITUDE,SHORE_POINT_LONGITUDE,RECEIVER_CLOCK_TIME_SYSTEM,BattStart_DateTime,DAYS_SINCE_POWER_UP,IN_WATER_DATETIME,OUT_WATER_DATETIME,BOTTOM_DEPTH(M),BOTTOM_DEPTH (FT),HYDROPHONE_DEPTH(M),HYDROPHONE_DEPTH(FT),BEACON_TAG_ID (Dec format),BEACON_PRI (SECS),BEACON_LAT,BEACON_LONG,BEACON_TAG_IN_WATER_DATE,BEACON_TAG_OUT_WATER_DATE,MOORING_METHOD,DEPLOYED_BY,RECOVERED_BY,JUSTIFICATION,EXPECTED_STUDY_DURATION,FUNDING_SOURCE,SPECIES_TAGGED,NOTES_DEPLOYMENT_RECOVERY_DATA ,,
Freeport_3,FPT_3,Yes,No,USGS,Vallee,,DD,21117,ATS,SR3001,SR21117_220228_102537.csv,6.49,A,,38.462111,-121.50367,,,PST,2/28/2022 10:25,233,03/01/2022 13:48:00,05/31/2022 8:49:00,7.99,26.20,7.30,23.95,,,,,,,Weighted Frame,"CV, RJ, NV",,CAT,Nov 2021-July 2028,USBR,,,,
Freeport_3,FPT_3,Yes,No,USGS,Vallee,,DD,17020,ATS,SR3000,17020___220608_110706.csv,4.11,A,,38.462111,-121.50367,,,PST,5/9/2022 13:15,162,05/31/2022 8:59:00,06/16/2022 7:09:00,7.62,25.00,6.93,22.75,,,,,,,Weighted Frame,"CV, RJ, NV",,CAT,Nov 2021-July 2029,,,,,
Freeport_4,FPT_4,Yes,No,USGS,Vallee,,DD,17082,ATS,SR3000,17082___211129_111259.csv,4.11,A,,38.462266,-121.504389,,,PST,11/29/2021,324,12/01/2021 12:27:00,03/01/2022 13:22:00,8.20,26.90,7.51,24.65,,,,,,,Weighted Frame,"CV, RJ, NV",,CAT,Nov 2021-July 2030,USBR,,,,
Freeport_4,FPT_4,Yes,No,USGS,Vallee,,DD,21118,ATS,SR3001,SR21118_220228_102514.csv,6.49,A,,38.462266,-121.504389,,,PST,2/28/2022 10:25,233,3/1/2022 13:29:00,05/31/2022 9:09:00,8.29,27.20,7.60,24.95,,,,,,,Weighted Frame,"CV, RJ, NV",,CAT,Nov 2021-July 2031,USBR,,,,
Freeport_4,FPT_4,Yes,No,USGS,Vallee,,DD,22035,ATS,SR3001,SR22035_220509_093100.csv,6.49,A,,38.462266,-121.504389,,,PST,5/9/2022 13:38,162,5/31/2022 9:20:00,06/16/2022 6:57:00,7.92,26.00,7.24,23.75,,,,,,,Weighted Frame,"CV, RJ, NV",,CAT,Nov 2021-July 2032,,,,,
Hood_1,Hood_1,Yes,No,USGS,Vallee,,S,16011,ATS,SR3000,16011___211129_121259.csv,2.83,A,,38.362801,-121.520396,,,PST,11/29/2021,324,12/1/2021 9:20:00,03/01/2022 14:24:00,7.50,24.60,6.81,22.35,,,,,,,Weighted Frame,"CV, RJ, NV",,CAT,Nov 2021-July 2022,USBR,,,,
Hood_1,Hood_1,Yes,No,USGS,Vallee,,S,21131,ATS,SR3001,SR21131_220228_102621.csv,6.49,A,,38.362801,-121.520396,,,PST,2/28/2022 10:25,233,3/1/2022 14:30:00,05/31/2022 12:09:00,8.50,27.90,7.82,25.65,,,,,,,Weighted Frame,"CV, RJ, NV",,CAT,Nov 2021-July 2022,USBR,,,,
Hood_1,Hood_1,Yes,No,USGS,Vallee,,S,17061,ATS,SR3000,SR17061_220509_132313.csv,4.11,A,,38.362801,-121.520396,,,PST,5/9/2022 13:31,162,5/31/2022 12:09:00,06/16/2022 9:10:00,8.66,28.40,7.97,26.15,,,,,,,Weighted Frame,"CV, RJ, NV",,CAT,Nov 2021-July 2023,USBR,,,,
Hood_2,Hood_2,Yes,No,USGS,Vallee,,S,20127,ATS,SR3001,SR20127_211129_130405.csv,4.11,A,,38.363084,-121.52195,,,PST,11/29/2021,324,12/1/2021 9:39:00,03/01/2022 14:38:00,4.91,16.10,4.22,13.85,,,,,,,Weighted Frame,"CV, RJ, NV",,CAT,Nov 2021-July 2024,USBR,,,,
Hood_2,Hood_2,Yes,No,USGS,Vallee,,S,21123,ATS,SR3001,SR21123_220228_102433.csv,6.49,A,,38.363084,-121.52195,,,PST,2/28/2022 10:25,233,03/01/2022 14:47:00,05/31/2022 12:29:00,5.79,19.00,5.11,16.75,,,,,,,Weighted Frame,"CV, RJ, NV",,CAT,Nov 2021-July 2025,USBR,,,,
Hood_2,Hood_2,Yes,No,USGS,Vallee,,S,22033,ATS,SR3001,SR22033_220509_093447.csv,6.49,A,,38.363084,-121.52195,,,PST,5/9/2022 13:51,162,05/31/2022 12:39:00,06/16/2022 9:22:00,6.19,20.30,5.50,18.05,,,,,,,Weighted Frame,"CV, RJ, NV",,CAT,Nov 2021-July 2026,USBR,,,,
SutterSl_Entrance_1,SSE_1,Yes,No,USGS,Vallee,,DD,20128,ATS,SR3000,SR20128_211129_130630.csv,6.48,A,,38.330627,-121.585549,,,PST,11/29/2021,324,12/01/2021 10:14:00,03/02/2022 12:08:00,5.09,16.70,4.40,14.45,,,,,,,Weighted Frame,"CV, RJ, NV",,CAT,Nov 2021-July 2022,USBR,,,,
SutterSl_Entrance_1,SSE_1,Yes,No,USGS,Vallee,,DD,21121,ATS,SR3001,SR21121_220228_102452.csv,6.49,A,,38.330662,-121.58562,,,PST,2/28/2022 10:25,233,03/02/2022 12:15:00,05/31/2022 11:10:00,3.60,11.80,2.91,9.55,,,,,,,Weighted Frame,"CV, RJ, NV",,CAT,Nov 2021-July 2022,USBR,,,,
SutterSl_Entrance_1,SSE_1,Yes,No,USGS,Vallee,,DD,15044,ATS,SR3000,15044___220509_140012.csv,2.83,A,,38.330662,-121.58562,,,PST,5/9/2022 14:02,162,05/31/2022 11:20:00,06/16/2022 8:41:00,3.32,10.90,2.64,8.65,,,,,,,Weighted Frame,"CV, RJ, NV",,CAT,Nov 2021-July 2023,USBR,,,,
SutterSl_Entrance_2,SSE_2,Yes,No,USGS,Vallee,,DD,17079,ATS,SR3000,17079___211129_091754.csv,4.11,A,,38.330485,-121.585585,,,PST,11/29/2021,324,12/01/2021 10:30:00,03/02/2022 12:23:00,5.00,16.40,4.31,14.15,,,,,,,Weighted Frame,"CV, RJ, NV",,CAT,Nov 2021-July 2024,USBR,,,,
SutterSl_Entrance_2,SSE_2,Yes,No,USGS,Vallee,,DD,21119,ATS,SR3001,SR21119_220228_102358.csv,6.49,A,,38.330485,-121.585585,,,PST,2/28/2022 10:25,233,03/02/2022 12:29:00,05/31/2022 10:53:00,5.00,16.40,4.31,14.15,,,,,,,Weighted Frame,"CV, RJ, NV",,CAT,Nov 2021-July 2025,USBR,,,,
SutterSl_Entrance_2,SSE_2,Yes,No,USGS,Vallee,,DD,22034,ATS,SR3001,SR22034_220509_093431.csv,6.49,A,,38.330485,-121.585585,,,PST,5/9/2022 14:23,162,05/31/2022 11:03:00,06/16/2022 8:41:00,5.39,17.70,4.71,15.45,,,,,,,Weighted Frame,"CV, RJ, NV",,CAT,Nov 2021-July 2026,USBR,,,,
SutterSl_Entrance_3,SSE_3,Yes,No,USGS,Vallee,,DD,17117,ATS,SR3000,SR17117_211129_113121.csv,4.11,A,,38.328094,-121.585683,,,PST,11/29/2021,324,12/01/2021 10:43:00,03/02/2022 12:52:00,4.79,15.70,4.10,13.45,,,,,,,Weighted Frame,"CV, RJ, NV",,CAT,Nov 2021-July 2027,USBR,,,,
SutterSl_Entrance_3,SSE_3,Yes,No,USGS,Vallee,,DD,21127,ATS,SR3001,SR21127_220228_102412.csv,6.49,A,,38.328094,-121.585683,,,PST,2/28/2022 10:25,233,03/02/2022 12:59:00,05/31/2022 10:31:00,3.81,12.50,3.12,10.25,,,,,,,Weighted Frame,"CV, RJ, NV",,CAT,Nov 2021-July 2028,USBR,,,,
SutterSl_Entrance_3,SSE_3,Yes,No,USGS,Vallee,,DD,17123,ATS,SR3000,17123___220509_141012.csv,4.11,A,,38.328094,-121.585683,,,PST,5/9/22 14:20,162,05/31/2022 10:43:00,06/16/2022 8:18:00,4.02,13.20,3.34,10.95,,,,,,,Weighted Frame,"CV, RJ, NV",,CAT,Nov 2021-July 2029,USBR,,,,
SutterSl_Entrance_4,SSE_4,Yes,No,USGS,Vallee,,DD,20111,ATS,SR3000,SR20111_211129_114440.csv,6.48,A,,38.327167,-121.585243,,,PST,11/29/2021,324,12/01/2021 10:57:00,03/02/2022 12:37:00,3.90,12.80,3.22,10.55,,,,,,,Weighted Frame,"CV, RJ, NV",,CAT,Nov 2021-July 2030,USBR,,,,
SutterSl_Entrance_4,SSE_4,Yes,No,USGS,Vallee,,DD,21122,ATS,SR3001,SR21122_220228_102248.csv,6.49,A,,38.327145,-121.585279,,,PST,2/28/2022 10:25,233,3/2/2022 12:44:00,5/31/2022 10:12:00,4.11,13.50,3.43,11.25,,,,,,,Weighted Frame,"CV, RJ, NV",,CAT,Nov 2021-July 2031,USBR,,,,
SutterSl_Entrance_4,SSE_4,Yes,No,USGS,Vallee,,DD,22037,ATS,SR3001,SR22037_220509_093509.csv,6.49,A,,38.327145,-121.585279,,,PST,5/9/2022 14:34,162,5/31/2022 10:22:00,6/16/2022 8:09:00,4.27,14.00,3.58,11.75,,,,,,,Weighted Frame,"CV, RJ, NV",,CAT,Nov 2021-July 2032,USBR,,,,
SteamboatSl_Entrance_1,STE_1,Yes,No,USGS,Vallee,,DD,17110,ATS,SR3000,17110___211129_132119.csv,4.11,A,,38.285334,-121.586133,,,PST,11/29/2021,324,12/2/2021 10:39:00,3/2/2022 10:16:00,4.30,14.10,3.61,11.85,,,,,,,Weighted Frame,"CV, RJ, NV",,CAT,Nov 2021-July 2033,USBR,,Corrupt card. Retrieved partial data using HXD. Missing aprrox 41 days of data.,,
SteamboatSl_Entrance_1,STE_1,Yes,No,USGS,Vallee,,DD,21128,ATS,SR3001,SR21128_220228_102213.csv,6.49,A,,38.285235,-121.586106,,,PST,2/28/2022 10:25,233,3/2/2022 10:25:00,06/14/2022 9:20:00,4.30,14.10,3.61,11.85,,,,,,,Weighted Frame,"CV, RJ, NV",,CAT,Nov 2021-July 2034,USBR,,Housing flooded. Card and receiver damaged. ,,
SteamboatSl_Entrance_2,STE_2,Yes,No,USGS,Vallee,,DD,17113,ATS,SR3000,17113___211129_125538.csv,4.11,A,,38.285086,-121.586375,,,PST,11/29/2021,324,12/2/2021 10:17:00,03/02/2022 10:03:00,4.21,13.80,3.52,11.55,,,,,,,Weighted Frame,"CV, RJ, NV",,CAT,Nov 2021-July 2035,USBR,,,,
SteamboatSl_Entrance_2,STE_2,Yes,No,USGS,Vallee,,DD,21126,ATS,SR3001,SR21126_220228_102335.csv,6.49,A,,38.285206,-121.586348,,,PST,2/28/2022 10:25,233,3/2/2022 10:10:00,06/14/2022 9:33,4.21,13.80,3.52,11.55,,,,,,,Weighted Frame,"CV, RJ, NV",,CAT,Nov 2021-July 2036,USBR,,,,
SteamboatSl_Entrance_3,STE_3,Yes,No,USGS,Vallee,,DD,16003,ATS,SR3000,16003___211129_104615.csv,2.83,A,,38.28059,-121.588926,,,PST,11/29/2021,324,12/2/2021 10:00:00,03/02/2022 9:46:00,3.99,13.10,3.31,10.85,,,,,,,Weighted Frame,"CV, RJ, NV",,CAT,Nov 2021-July 2038,USBR,,,,
SteamboatSl_Entrance_3,STE_3,Yes,No,USGS,Vallee,,DD,21120,ATS,SR3001,SR21120_220228_102232.csv,6.49,A,,38.28059,-121.588926,,,PST,2/28/2022 10:25,233,3/2/2022 9:52:00,06/02/2022 9:02,3.60,11.80,2.91,9.55,,,,,,,Weighted Frame,"CV, RJ, NV",,CAT,Nov 2021-July 2039,USBR,,"green light, recovered SN 15046, left pigtail on tree, this unit was only out for a few weeks, learned that there were no more fish in the system while we were cycling and this one was already swapped",,
SteamboatSl_Entrance_3,STE_3,Yes,No,USGS,Vallee,,DD,15046,ATS,SR3000,15046_220510_063707.csv,2.83,A,,38.28059,-121.588926,,,PST,5/10/2022 6:39,162,6/2/2022,06/14/2022 9:48:00,0.00,,-0.69,-2.25,,,,,,,Weighted Frame,"CV, RJ, NV",,CAT,Nov 2021-July 2040,USBR,,,,
SteamboatSl_Entrance_4,STE_4,Yes,No,USGS,Vallee,,DD,20125,ATS,SR3000,SR20125_211129_110106.csv,6.48,A,,38.280179,-121.588971,,,PST,11/29/2021,324,12/2/2021 9:46:00,03/02/2022 9:29:00,3.99,13.10,3.31,10.85,,,,,,,Weighted Frame,"CV, RJ, NV",,CAT,Nov 2021-July 2041,USBR,,,,
SteamboatSl_Entrance_4,STE_4,Yes,No,USGS,Vallee,,DD,21129,ATS,SR3001,SR21129_220228_101936.csv,6.49,A,,38.280179,-121.588971,,,PST,2/28/2022 10:25,233,3/2/2022 9:36:00,06/02/2022 8:43,3.81,12.50,3.12,10.25,,,,,,,Weighted Frame,"CV, RJ, NV",,CAT,Nov 2021-July 2042,USBR,,,,
SteamboatSl_Entrance_4,STE_4,Yes,No,USGS,Vallee,,DD,20030,ATS,SR3001,SR20030_220510_060051.csv,6.49,A,,38.280144,121.588935,,,PST,5/10/2022 6:46,162,6/2/2022 8:52:00,06/14/2022 10:04,0.00,,-0.69,-2.25,,,,,,,Weighted Frame,"CV, RJ, NV",,CAT,Nov 2021-July 2043,USBR,,,,
Sac_below_Steamboat_1,SBS_1,Yes,No,USGS,Vallee,,DD,17021,ATS,SR3000,17021___211129_123848.csv,2.83,A,,38.296371,-121.565751,,,PST,11/29/2021,324,12/2/2021 11:14:00,03/02/2022 11:14:00,7.99,26.20,7.30,23.95,,,,,,,Weighted Frame,"CV, RJ, NV",,CAT,Nov 2021-July 2044,USBR,,,,
Sac_below_Steamboat_1,SBS_1,Yes,No,USGS,Vallee,,DD,21124,ATS,SR3001,SR21124_220228_101957.csv,6.48,A,,38.296371,-121.565751,,,PST,2/28/2022 10:25,233,3/2/2022 11:22:00,06/14/2022 8:45,7.71,25.30,7.03,23.05,,,,,,,Weighted Frame,"CV, RJ, NV",,CAT,Nov 2021-July 2045,USBR,,"no lights dead, left pigtail to t-post",,
Sac_below_Steamboat_2,SBS_2,Yes,No,USGS,Vallee,,DD,16053,ATS,SR3000,16053___211129_123438.csv,2.83,A,,38.29606,-121.566505,,,PST,11/29/2021,324,12/2/2021 11:28:00,3/2/2022 11:29:00,8.11,26.60,7.42,24.35,,,,,,,Weighted Frame,"CV, RJ, NV",,CAT,Nov 2021-July 2047,USBR,,,,
Sac_below_Steamboat_2,SBS_2,Yes,No,USGS,Vallee,,DD,21125,ATS,SR3001,SR21125_220228_102017.csv,6.49,A,,38.296074,-121.566361,,,PST,2/28/2022 10:25,233,3/2/2022 11:35:00,06/14/2022 8:57,7.59,24.90,6.90,22.65,,,,,,,Weighted Frame,"CV, RJ, NV",,CAT,Nov 2021-July 2048,USBR,,,,
Sac_below_Steamboat_3,SBS_3,Yes,No,USGS,Vallee,,DD,16005,ATS,SR3000,16005___211129_122101.csv,2.83,A,,38.291848,-121.561115,,,PST,11/29/2021,324,12/2/2021 11:44:00,03/02/2022 10:59:00,5.49,18.00,4.80,15.75,,,,,,,Weighted Frame,"CV, RJ, NV",,CAT,Nov 2021-July 2050,USBR,,,,
Sac_below_Steamboat_3,SBS_3,Yes,No,USGS,Vallee,,DD,20126,ATS,SR3001,SR20126_220228_134700.csv,6.48,A,,38.291784,-121.561097,,,PST,2/28/2022 10:25,233,3/2/2022 11:04:00,06/14/2022 8:31,5.30,17.40,4.62,15.15,,,,,,,Weighted Frame,"CV, RJ, NV",,CAT,Nov 2021-July 2051,USBR,,,,
Sac_below_Steamboat_4,SBS_4,Yes,No,USGS,Vallee,,DD,17121,ATS,SR3000,17121___211129_125227.csv,4.11,A,,38.291472,-121.561753,,,PST,11/29/2021,324,12/2/2021 11:55:00,03/02/2022 10:48,7.89,25.90,7.21,23.65,,,,,,,Weighted Frame,"CV, RJ, NV",,CAT,Nov 2021-July 2053,USBR,,,,
Sac_below_Steamboat_4,SBS_4,Yes,No,USGS,Vallee,,DD,20112,ATS,SR3001,SR20112_220228_134839.csv,6.48,A,,38.291387,-121.561771,,,PST,2/28/2022 10:25,233,03/02/2022 10:53:00,06/14/2022 8:14,5.79,19.00,5.11,16.75,,,,,,,Weighted Frame,"CV, RJ, NV",,CAT,Nov 2021-July 2054,USBR,,,,
GeorgianaSl_1,GEO_1,Yes,No,USGS,Vallee,,DD,20112,ATS,SR3001,SR20112_211019_105254.csv,6.43,A,,38.233834,-121.519309,,,PST,10/19/2021,365,10/20/2021 10:43:00,1/20/2022 10:36,5.49,18.00,4.80,15.75,64340.000,,38.233628,-121.519655,11/15/2019,,Weighted Frame,"CV, RJ, NV","RJ, NV",CAT,Year round,USBR,,,,
GeorgianaSl_1,GEO_1,No,Yes,USGS,Vallee,,DD,20030,ATS,SR3001,SR20030_220118_214350.csv,6.48,A,,38.233834,-121.519309,,,PST,1/18/2022,274,01/20/2022 10:50:00,4/20/2022 8:41,6.40,21.00,5.72,18.75,64340.000,,38.233628,-121.519655,11/15/2019,,Weighted Frame,"RJ, NV",,CAT,Year round,USBR,,,,
GeorgianaSl_1,GEO_1,No,No,USGS,Vallee,,DD,17005,ATS,SR3000,17005___220418_072910.csv,4.11,A,,38.233884,121.519238,,,PST,4/18/2022 7:35,184,04/20/2022 8:51:00,8/23/2022 09:20 pst,7.59,24.90,6.90,22.65,64340.000,,38.233628,-121.519655,11/15/2019,,Weighted Frame,"RJ, NV",,CAT,Year round,USBR,,,,
GeorgianaSl_1,GEO_1,No,No,USGS,Vallee,,DD,21124,ATS,SR3001,,6.48,A,,38.233884,121.519238,,,PST,8/22/2022 10:11,58,08/23/2022 9:29:00,,7.04,23.10,6.36,20.85,,,,,,,,,,,,,,,,
GeorgianaSl_2,GEO_2,Yes,No,USGS,Vallee,,DD,17007,ATS,SR3000,17007___211019_100508.csv,4.11,A,,38.233962,-121.519534,,,PST,10/19/2021,365,10/20/2021 10:21:00,01/20/2022 10:01:00,4.88,16.00,4.19,13.75,64340.000,,38.233628,-121.519655,11/15/2019,,Weighted Frame,"CV, RJ, NV","RJ, NV",CAT,Year round,USBR,,,,
GeorgianaSl_2,GEO_2,No,Yes,USGS,Vallee,,DD,17112,ATS,SR3000,17112___220118_132541.csv,4.11,A,,38.233962,-121.519534,,,PST,1/18/2022,274,01/20/2022 10:24:00,4/20/2022 9:03,7.32,24.00,6.63,21.75,64340.000,,38.233628,-121.519655,11/15/2019,,Weighted Frame,"RJ, NV",,CAT,Year round,USBR,,,,
GeorgianaSl_2,GEO_2,No,No,USGS,Vallee,,DD,17115,ATS,SR3000,17115___220418_094555.csv,4.11,A,,38.233997,121.51948,,,PST,4/18/2022 9:46,184,04/20/2022 9:13:00,8/23/2022 08:55 pst,7.07,23.20,6.39,20.95,64340.000,,38.233628,-121.519655,11/15/2019,,Weighted Frame,"RJ, NV",,CAT,Year round,USBR,,,,
GeorgianaSl_2,GEO_2,No,No,USGS,Vallee,,DD,21125,ATS,SR3001,,6.49,A,,38.233997,121.51948,,,PST,8/22/2022 10:54,58,08/23/2022 9:13:00,,7.07,23.20,6.39,20.95,,,,,,,,,,,,,,,,
GeorgianaSl_3,GEO_3,Yes,No,USGS,Vallee,,DD,17063,ATS,SR3000,17063___211019_103904.csv,4.11,A,,38.230993,-121.522319,,,PST,10/19/2021,365,10/20/2021 9:52:00,1/20/2022 9:34:00,5.79,19.00,5.11,16.75,64426.000,,38.230968,-121.522435,11/15/2019,,Weighted Frame,"CV, RJ, NV","RJ, NV",CAT,Year round,USBR,,,,
GeorgianaSl_3,GEO_3,No,Yes,USGS,Vallee,,DD,20038,ATS,SR3001,SR20038_220118_164621.csv,6.47,A,,38.230993,-121.522319,,,PST,1/18/2022,274,01/20/2022 9:44:00,4/20/2022 9:24:00,5.18,17.00,4.50,14.75,64426.000,,38.230968,-121.522435,11/15/2019,,Weighted Frame,"RJ, NV",,CAT,Year round,USBR,,,,
GeorgianaSl_3,GEO_3,No,Yes,USGS,Vallee,,DD,17019,ATS,SR3000,Corrupt Card - Send to ATS,2.83,A,,38.230993,-121.522319,,,PST,4/18/2022 10:25,184,04/20/2022 9:31:00,8/23/2022 8:34:00,7.01,23.00,6.32,20.75,64426.000,,38.230968,-121.522435,11/15/2019,,Weighted Frame,"RJ, NV",,CAT,Year round,USBR,,,,
GeorgianaSl_3,GEO_3,No,Yes,USGS,Vallee,,DD,21126,ATS,SR3001,,6.49,A,,38.230993,-121.522319,,,PST,8/22/2022 11:25,58,08/23/2022 8:43:00,,,23.00,,,,,,,,,,,,,,,,,,
GeorgianaSl_4,GEO_4,Yes,No,USGS,Vallee,,DD,20126,ATS,SR3001,SR20126_211019_140218.csv,6.43,A,,38.231029,-121.522705,,,PST,10/19/2021,365,10/20/2021 8:56:00,1/20/2022 9:07,4.21,13.80,3.52,11.55,64426.000,,38.230968,-121.522435,11/15/2019,,Weighted Frame,"CV, RJ, NV","RJ, NV",CAT,Year round,USBR,,,,
GeorgianaSl_4,GEO_4,No,Yes,USGS,Vallee,,DD,21029,ATS,SR3001,SR21029_220118_134440.csv,6.47,A,,38.231029,-121.522705,,,PST,1/18/2022,274,01/20/2022 9:22:00,4/20/2022 9:38,4.88,16.00,4.19,13.75,64426.000,,38.230968,-121.522435,11/15/2019,,Weighted Frame,"RJ, NV",,CAT,Year round,USBR,,,,
GeorgianaSl_4,GEO_4,No,No,USGS,Vallee,,DD,17018,ATS,SR3000,17018___220418_110919.csv,2.83,A,,38.231029,-121.522705,,,PST,4/18/2022 11:05,184,04/20/2022 9:47:00,8/23/2022 8:10,5.21,17.10,4.53,14.85,64426.000,,38.230968,-121.522435,11/15/2019,,Weighted Frame,"RJ, NV",,CAT,Year round,USBR,,,,
GeorgianaSl_4,GEO_4,No,No,USGS,Vallee,,DD,20112,ATS,SR3001,,6.48,A,,38.231029,-121.522705,,,PST,8/22/2022 11:53,,8/23/2022 8:23:00,,,17.00,,,,,,,,,,,,,,,,,,
Old_River_ San Joaquin_1_1,OSJ_1_1,Yes,No,USGS,Vallee,,DD,21025,ATS,SR3001,SR21025_211206_135330.csv,6.48,A,,38.062967,-121.582962,,,PST,12/06/2021,317,12/10/2021 11:20:00,03/09/2022 12:43:00,3.69,12.10,3.00,9.85,,,,,,,Weighted Frame,"CV, RJ, NV",,Drought Barrier,,CDWR,,,,
Old_River_ San Joaquin_1_1,OSJ_1_1,Yes,No,USGS,Vallee,,DD,17121,ATS,SR3000,17121___220307_085530.csv,4.11,A,,38.063016,-121.582953,,,PST,3/7/2022 9:05,226,3/9/2022 12:55:00,06/29/2022 10:11:00,3.66,12.00,2.97,9.75,,,,,,,Weighted Frame,"CV, RJ, NV",,Drought Barrier,,,,,,
Old_River_ San Joaquin_1_2,OSJ_1_2,Yes,No,USGS,Vallee,,DD,21030,ATS,SR3001,SR21030_211206_140210.csv,6.48,A,,38.061863,-121.581908,,,PST,12/06/2021,317,12/10/2021 11:37:00,03/09/2022 13:03:00,5.91,19.40,5.23,17.15,,,,,,,Weighted Frame,"CV, RJ, NV",,Drought Barrier,,CDWR,,,,
Old_River_ San Joaquin_1_2,OSJ_1_2,Yes,No,USGS,Vallee,,DD,17116,ATS,SR3000,17116___220307_091607.csv,4.11,A,,38.061866,-121.581911,,,PST,3/7/2022 9:16,226,3/9/2022 13:17:00,06/29/2022 10:29:00,5.49,18.00,4.80,15.75,,,,,,,Weighted Frame,"CV, RJ, NV",,Drought Barrier,,,,,,
Old_River_ San Joaquin_1_3,OSJ_1_3,Yes,No,USGS,Vallee,,DD,21028,ATS,SR3001,SR21028_211206_132119.csv,6.48,A,,38.06066,-121.580794,,,PST,12/06/2021,317,12/10/2021 11:54:00,03/09/2022 13:26:00,2.90,9.50,2.21,7.25,,,,,,,Weighted Frame,"CV, RJ, NV",,Drought Barrier,,CDWR,,,,
Old_River_ San Joaquin_1_3,OSJ_1_3,Yes,No,USGS,Vallee,,DD,17007,ATS,SR3000,17007___220307_092646.csv,4.11,A,,38.06068,-121.580788,,,PST,3/7/2022 9:25,226,3/9/2022 13:36:00,06/29/2022 10:43:00,2.74,9.00,2.06,6.75,,,,,,,Weighted Frame,"CV, RJ, NV",,Drought Barrier,,,,,,
Old_River_ San Joaquin_2_1,OSJ_2_1,Yes,No,USGS,Vallee,,DD,21024,ATS,SR3001,SR21024_211206_133013.csv,6.48,A,,38.072121,-121.575802,,,PST,12/06/2021,317,12/10/2021 10:52:00,03/09/2022 13:45:00,3.51,11.50,2.82,9.25,,,,,,,Weighted Frame,"CV, RJ, NV",,Drought Barrier,,CDWR,,,,
Old_River_ San Joaquin_2_1,OSJ_2_1,Yes,No,USGS,Vallee,,DD,17113,ATS,SR3000,17113___220307_093925.csv,4.11,A,,38.072142,-121.575829,,,PST,3/7/2022 9:39,226,3/9/2022 14:04:00,06/29/2022 11:21:00,2.80,9.20,2.12,6.95,,,,,,,Weighted Frame,"CV, RJ, NV",,Drought Barrier,,,,Receiver drug off position by aquatic veg and high water velocities.,,
Old_River_ San Joaquin_2_2,OSJ_2_2,Yes,No,USGS,Vallee,,DD,21026,ATS,SR3001,SR21026_211206_124514.csv,6.48,A,,38.070407,-121.575395,,,PST,12/06/2021,317,12/10/2021 10:21:00,03/09/2022 14:26:00,2.29,7.50,1.60,5.25,,,,,,,Weighted Frame,"CV, RJ, NV",,Drought Barrier,,CDWR,,,,
Old_River_ San Joaquin_2_2,OSJ_2_2,Yes,No,USGS,Vallee,,DD,17021,ATS,SR3000,17021___220307_095019.csv,2.83,A,,38.070409,-121.575335,,,PST,3/7/2022 9:56,226,3/9/2022 14:41:00,06/29/2022 11:46:00,2.01,6.60,1.33,4.35,,,,,,,Weighted Frame,"CV, RJ, NV",,Drought Barrier,,,,Receiver drug off position by aquatic veg and high water velocities.,,
Old River_HOR_1_1,OR_HOR_1_1,Yes,No,USGS,Vallee,,DD,13063,ATS,SR3000,13063___211220_070544.csv,2.83,A,,37.812255,-121.335459,,,PST,12/20/2021,303,12/22/2021 11:04:00,03/14/2022 10:27:00,2.13,7.00,1.45,4.75,,,,,,,Weighted Frame,"CV, RJ, NV",,CAT,Nov 2021-July 2022,USBR,,,,
Old River_HOR_1_1,OR_HOR_1_1,Yes,No,USGS,Vallee,,DD,21028,ATS,SR3001,SR21028_220314_052001.csv,6.49,A,,37.812255,-121.335459,,,PST,03/14/2022 5:35,219,3/14/2022 10:34:00,07/06/2022 9:32:00,2.19,7.20,1.51,4.95,,,,,,,,,,,,,,,,
Old River_HOR_1_2,OR_HOR_1_2,Yes,No,USGS,Vallee,,DD,20040,ATS,SR3001,SR20040_211220_084528.csv,6.48,A,,37.812362,-121.335432,,,PST,12/20/2021,303,12/22/2021 11:17:00,03/14/2022 10:16:00,2.50,8.20,1.81,5.95,,,,,,,Weighted Frame,"CV, RJ, NV",,CAT,Nov 2021-July 2022,USBR,,,,
Old River_HOR_1_2,OR_HOR_1_2,Yes,No,USGS,Vallee,,DD,21027,ATS,SR3001,SR21027_220314_052923.csv,6.49,A,,37.812362,-121.335432,,,PST,03/14/2022 5:42,219,3/14/2022 10:23:00,07/06/2022 9:18:00,2.19,7.20,1.51,4.95,,,,,,,,,,,,,,,,
